complaint_id,user_id,complaint_type,channel,event_type,description,timestamp,resolved
complaint-1838,user-1504,missing_critical_notification,push,REGX-004,User complaint: missing critical notification,2026-06-07T12:51:36.404Z,true
complaint-1839,user-970,wrong_time,push,SIPX-004,User complaint: wrong time,2026-06-02T13:07:36.404Z,true
complaint-1840,user-303,wrong_channel,email,TXNX-003,User complaint: wrong channel,2026-05-21T08:59:36.404Z,false
complaint-1841,user-909,irrelevant_content,in_app,REGX-003,User complaint: irrelevant content,2026-06-03T11:08:36.404Z,true
complaint-1842,user-3066,too_many_notifications,sms,MKTX-001,User complaint: too many notifications,2026-05-26T13:25:36.404Z,false
complaint-1843,user-4629,wrong_time,push,TXNX-001,User complaint: wrong time,2026-06-17T11:47:36.404Z,true
complaint-1844,user-3866,missing_critical_notification,in_app,REGX-004,User complaint: missing critical notification,2026-05-31T10:16:36.404Z,false
complaint-1845,user-7533,too_many_notifications,push,REGX-004,User complaint: too many notifications,2026-05-26T13:37:36.404Z,false
complaint-1846,user-4869,too_many_notifications,in_app,TXNX-004,User complaint: too many notifications,2026-05-23T08:43:36.404Z,false
complaint-1847,user-4409,missing_critical_notification,email,RISK-002,User complaint: missing critical notification,2026-06-17T10:49:36.404Z,false
complaint-1848,user-7295,missing_critical_notification,in_app,RISK-003,User complaint: missing critical notification,2026-05-19T08:53:36.404Z,true
complaint-1849,user-9734,irrelevant_content,whatsapp,TXNX-005,User complaint: irrelevant content,2026-06-02T12:41:36.404Z,false
complaint-1850,user-224,wrong_time,push,REGX-005,User complaint: wrong time,2026-06-11T13:56:36.404Z,true
complaint-1851,user-2504,wrong_time,in_app,TXNX-003,User complaint: wrong time,2026-06-02T10:26:36.404Z,true
complaint-1852,user-520,wrong_time,push,TXNX-001,User complaint: wrong time,2026-05-27T12:04:36.404Z,true
complaint-1853,user-6943,irrelevant_content,email,SIPX-004,User complaint: irrelevant content,2026-06-16T10:26:36.404Z,true
complaint-1854,user-4560,missing_critical_notification,push,TXNX-002,User complaint: missing critical notification,2026-05-23T10:26:36.404Z,true
complaint-1855,user-1692,wrong_time,in_app,TXNX-004,User complaint: wrong time,2026-06-11T12:14:36.404Z,true
complaint-1856,user-6356,too_many_notifications,push,TXNX-005,User complaint: too many notifications,2026-06-12T10:35:36.404Z,true
complaint-1857,user-920,wrong_time,whatsapp,RISK-003,User complaint: wrong time,2026-06-05T10:10:36.404Z,true
complaint-1858,user-9177,wrong_channel,push,TXNX-003,User complaint: wrong channel,2026-05-26T09:46:36.404Z,false
complaint-1859,user-9372,too_many_notifications,in_app,TXNX-004,User complaint: too many notifications,2026-06-14T09:21:36.404Z,false
complaint-1860,user-6811,too_many_notifications,email,RISK-002,User complaint: too many notifications,2026-05-27T12:26:36.404Z,false
complaint-1861,user-9244,wrong_time,in_app,SIPX-002,User complaint: wrong time,2026-06-08T09:02:36.404Z,false
complaint-1862,user-8736,too_many_notifications,push,MKTX-001,User complaint: too many notifications,2026-06-13T10:26:36.404Z,false
complaint-1863,user-2495,wrong_time,whatsapp,TXNX-004,User complaint: wrong time,2026-06-15T08:52:36.404Z,false
complaint-1864,user-1028,missing_critical_notification,email,REGX-001,User complaint: missing critical notification,2026-05-28T09:23:36.404Z,true
complaint-1865,user-3088,too_many_notifications,whatsapp,RISK-003,User complaint: too many notifications,2026-05-28T10:02:36.404Z,false
complaint-1866,user-4948,too_many_notifications,whatsapp,TXNX-004,User complaint: too many notifications,2026-06-14T10:26:36.404Z,true
complaint-1867,user-5066,too_many_notifications,push,SIPX-001,User complaint: too many notifications,2026-05-24T10:13:36.404Z,false
complaint-1868,user-8958,irrelevant_content,email,SIPX-005,User complaint: irrelevant content,2026-06-11T13:57:36.404Z,true
complaint-1869,user-612,too_many_notifications,whatsapp,TXNX-004,User complaint: too many notifications,2026-05-29T10:27:36.404Z,false
complaint-1870,user-4567,too_many_notifications,sms,MKTX-005,User complaint: too many notifications,2026-05-27T12:37:36.404Z,false
complaint-1871,user-4255,wrong_time,email,RISK-002,User complaint: wrong time,2026-06-03T12:33:36.404Z,true
complaint-1872,user-6684,too_many_notifications,email,TXNX-002,User complaint: too many notifications,2026-06-08T11:52:36.404Z,true
complaint-1873,user-2504,too_many_notifications,push,REGX-003,User complaint: too many notifications,2026-06-17T10:36:36.404Z,false
complaint-1874,user-9022,too_many_notifications,whatsapp,RISK-004,User complaint: too many notifications,2026-05-26T12:33:36.404Z,false
complaint-1875,user-5354,irrelevant_content,in_app,REGX-002,User complaint: irrelevant content,2026-06-07T10:26:36.404Z,true
complaint-1876,user-5425,too_many_notifications,push,TXNX-004,User complaint: too many notifications,2026-06-10T10:26:36.404Z,false
complaint-1877,user-4333,too_many_notifications,email,RISK-004,User complaint: too many notifications,2026-05-27T10:10:36.404Z,false
complaint-1878,user-1504,irrelevant_content,in_app,TXNX-005,User complaint: irrelevant content,2026-05-23T10:26:36.404Z,true
complaint-1879,user-3636,too_many_notifications,sms,RISK-005,User complaint: too many notifications,2026-05-29T13:30:36.404Z,false
complaint-1880,user-9584,wrong_time,email,TXNX-005,User complaint: wrong time,2026-06-12T09:31:36.404Z,false
complaint-1881,user-5790,wrong_time,push,MKTX-002,User complaint: wrong time,2026-06-03T10:34:36.404Z,false
complaint-1882,user-1155,wrong_channel,in_app,TXNX-002,User complaint: wrong channel,2026-06-11T12:28:36.404Z,true
complaint-1883,user-3398,wrong_time,in_app,SIPX-005,User complaint: wrong time,2026-05-27T10:26:36.404Z,true
complaint-1884,user-2340,missing_critical_notification,push,TXNX-005,User complaint: missing critical notification,2026-05-26T10:43:36.404Z,false
complaint-1885,user-3075,missing_critical_notification,email,RISK-001,User complaint: missing critical notification,2026-06-10T11:15:36.404Z,true
complaint-1886,user-8220,missing_critical_notification,sms,REGX-004,User complaint: missing critical notification,2026-05-30T09:43:36.404Z,false
complaint-1887,user-6454,too_many_notifications,email,REGX-001,User complaint: too many notifications,2026-05-19T11:03:36.404Z,false
complaint-1888,user-3869,irrelevant_content,push,MKTX-003,User complaint: irrelevant content,2026-06-02T13:12:36.404Z,true
complaint-1889,user-8084,missing_critical_notification,sms,RISK-004,User complaint: missing critical notification,2026-05-27T11:56:36.404Z,false
complaint-1890,user-5711,wrong_time,whatsapp,TXNX-005,User complaint: wrong time,2026-05-22T10:22:36.404Z,true
complaint-1891,user-9464,too_many_notifications,whatsapp,TXNX-005,User complaint: too many notifications,2026-06-04T08:20:36.404Z,true
complaint-1892,user-6744,wrong_channel,email,SIPX-005,User complaint: wrong channel,2026-05-21T09:31:36.404Z,true
complaint-1893,user-808,wrong_time,in_app,TXNX-005,User complaint: wrong time,2026-06-15T10:26:36.404Z,true
complaint-1894,user-7833,wrong_time,in_app,RISK-001,User complaint: wrong time,2026-06-10T09:17:36.404Z,false
complaint-1895,user-7699,missing_critical_notification,sms,RISK-001,User complaint: missing critical notification,2026-06-04T12:22:36.404Z,true
complaint-1896,user-3390,wrong_channel,sms,REGX-002,User complaint: wrong channel,2026-06-16T08:44:36.404Z,false
complaint-1897,user-4469,wrong_time,email,RISK-005,User complaint: wrong time,2026-05-21T10:26:36.404Z,true
complaint-1898,user-1491,irrelevant_content,push,TXNX-002,User complaint: irrelevant content,2026-06-11T12:35:36.404Z,true
complaint-1899,user-6520,wrong_time,whatsapp,REGX-004,User complaint: wrong time,2026-06-10T08:27:36.404Z,true
complaint-1900,user-2029,wrong_time,in_app,SIPX-005,User complaint: wrong time,2026-06-13T12:15:36.404Z,true
complaint-1901,user-213,irrelevant_content,push,SIPX-005,User complaint: irrelevant content,2026-05-31T10:54:36.404Z,true
complaint-1902,user-307,too_many_notifications,whatsapp,MKTX-002,User complaint: too many notifications,2026-05-26T10:26:36.404Z,true
complaint-1903,user-5367,too_many_notifications,push,RISK-003,User complaint: too many notifications,2026-06-04T10:18:36.404Z,false
complaint-1904,user-6209,too_many_notifications,email,TXNX-005,User complaint: too many notifications,2026-05-23T10:26:36.404Z,true
complaint-1905,user-3238,wrong_time,push,MKTX-001,User complaint: wrong time,2026-06-07T11:44:36.404Z,false
complaint-1906,user-651,missing_critical_notification,in_app,MKTX-003,User complaint: missing critical notification,2026-05-27T08:06:36.404Z,false
complaint-1907,user-6627,too_many_notifications,push,TXNX-001,User complaint: too many notifications,2026-06-06T11:56:36.404Z,false
complaint-1908,user-7884,too_many_notifications,in_app,TXNX-005,User complaint: too many notifications,2026-06-14T09:42:36.404Z,false
complaint-1909,user-3068,missing_critical_notification,push,REGX-002,User complaint: missing critical notification,2026-06-13T12:06:36.404Z,true
complaint-1910,user-1039,irrelevant_content,whatsapp,REGX-005,User complaint: irrelevant content,2026-06-14T12:01:36.404Z,false
complaint-1911,user-3567,irrelevant_content,sms,RISK-004,User complaint: irrelevant content,2026-06-05T09:01:36.404Z,true
complaint-1912,user-291,too_many_notifications,whatsapp,TXNX-003,User complaint: too many notifications,2026-05-19T10:26:36.404Z,true
complaint-1913,user-9173,too_many_notifications,whatsapp,RISK-003,User complaint: too many notifications,2026-05-26T08:22:36.404Z,true
complaint-1914,user-7890,too_many_notifications,whatsapp,TXNX-003,User complaint: too many notifications,2026-06-09T08:51:36.404Z,true
complaint-1915,user-7986,too_many_notifications,whatsapp,RISK-004,User complaint: too many notifications,2026-06-08T08:53:36.404Z,true
complaint-1916,user-6068,irrelevant_content,whatsapp,TXNX-003,User complaint: irrelevant content,2026-05-23T10:26:36.404Z,false
complaint-1917,user-2810,irrelevant_content,whatsapp,TXNX-002,User complaint: irrelevant content,2026-06-03T12:06:36.404Z,false
complaint-1918,user-1826,irrelevant_content,email,REGX-001,User complaint: irrelevant content,2026-06-10T13:21:36.404Z,true
complaint-1919,user-4321,irrelevant_content,push,MKTX-005,User complaint: irrelevant content,2026-05-23T12:29:36.404Z,true
complaint-1920,user-6752,wrong_channel,sms,MKTX-003,User complaint: wrong channel,2026-05-19T13:09:36.404Z,false
complaint-1921,user-940,irrelevant_content,push,TXNX-005,User complaint: irrelevant content,2026-05-27T09:23:36.404Z,false
complaint-1922,user-4845,too_many_notifications,sms,SIPX-003,User complaint: too many notifications,2026-06-09T08:09:36.404Z,false
complaint-1923,user-5643,missing_critical_notification,email,TXNX-004,User complaint: missing critical notification,2026-05-25T08:32:36.404Z,false
complaint-1924,user-8752,wrong_time,email,RISK-004,User complaint: wrong time,2026-05-24T12:46:36.404Z,false
complaint-1925,user-9067,wrong_time,sms,RISK-002,User complaint: wrong time,2026-05-24T10:26:36.404Z,false
complaint-1926,user-7231,too_many_notifications,email,TXNX-002,User complaint: too many notifications,2026-05-23T13:07:36.404Z,false
complaint-1927,user-1,irrelevant_content,whatsapp,MKTX-005,User complaint: irrelevant content,2026-05-21T10:26:36.404Z,false
complaint-1928,user-6904,too_many_notifications,in_app,SIPX-004,User complaint: too many notifications,2026-06-11T10:26:36.404Z,false
complaint-1929,user-6260,irrelevant_content,email,TXNX-002,User complaint: irrelevant content,2026-05-23T10:26:36.404Z,false
complaint-1930,user-9844,wrong_time,in_app,SIPX-003,User complaint: wrong time,2026-06-14T09:56:36.404Z,false
complaint-1931,user-9488,irrelevant_content,whatsapp,TXNX-003,User complaint: irrelevant content,2026-05-20T09:21:36.404Z,true
complaint-1932,user-717,irrelevant_content,sms,TXNX-004,User complaint: irrelevant content,2026-06-13T13:10:36.404Z,false
complaint-1933,user-2942,irrelevant_content,in_app,TXNX-004,User complaint: irrelevant content,2026-06-14T08:58:36.404Z,true
complaint-1934,user-8366,irrelevant_content,email,MKTX-004,User complaint: irrelevant content,2026-05-23T08:25:36.404Z,false
complaint-1935,user-3898,irrelevant_content,push,TXNX-005,User complaint: irrelevant content,2026-06-03T12:39:36.404Z,true
complaint-1936,user-3533,too_many_notifications,push,REGX-003,User complaint: too many notifications,2026-06-04T11:03:36.404Z,true
complaint-1937,user-3300,too_many_notifications,push,TXNX-001,User complaint: too many notifications,2026-06-11T13:47:36.404Z,true
complaint-1938,user-3710,wrong_time,in_app,RISK-003,User complaint: wrong time,2026-06-15T13:39:36.404Z,true
complaint-1939,user-5367,too_many_notifications,email,RISK-001,User complaint: too many notifications,2026-05-28T12:03:36.404Z,true
complaint-1940,user-644,missing_critical_notification,whatsapp,RISK-004,User complaint: missing critical notification,2026-06-12T12:40:36.404Z,true
complaint-1941,user-9478,too_many_notifications,email,SIPX-001,User complaint: too many notifications,2026-06-01T12:47:36.404Z,true
complaint-1942,user-5117,irrelevant_content,sms,SIPX-005,User complaint: irrelevant content,2026-06-13T13:37:36.404Z,true
complaint-1943,user-9825,too_many_notifications,whatsapp,RISK-003,User complaint: too many notifications,2026-05-19T12:13:36.404Z,true
complaint-1944,user-8513,wrong_time,push,SIPX-004,User complaint: wrong time,2026-06-14T09:13:36.404Z,true
complaint-1945,user-6764,irrelevant_content,push,TXNX-003,User complaint: irrelevant content,2026-06-08T08:02:36.404Z,true
complaint-1946,user-6764,irrelevant_content,push,SIPX-004,User complaint: irrelevant content,2026-05-20T10:26:36.404Z,false
complaint-1947,user-5828,irrelevant_content,push,RISK-001,User complaint: irrelevant content,2026-06-12T10:35:36.404Z,true
complaint-1948,user-6419,wrong_time,whatsapp,MKTX-004,User complaint: wrong time,2026-06-10T13:15:36.404Z,false
complaint-1949,user-5557,too_many_notifications,email,REGX-002,User complaint: too many notifications,2026-06-03T09:52:36.404Z,true
complaint-1950,user-1263,irrelevant_content,in_app,TXNX-001,User complaint: irrelevant content,2026-05-27T10:12:36.404Z,false
complaint-1951,user-1640,too_many_notifications,push,RISK-002,User complaint: too many notifications,2026-06-15T08:42:36.404Z,true
complaint-1952,user-2918,wrong_time,in_app,TXNX-004,User complaint: wrong time,2026-06-04T10:26:36.404Z,true
complaint-1953,user-5717,too_many_notifications,email,RISK-005,User complaint: too many notifications,2026-05-30T13:20:36.404Z,true
complaint-1954,user-9868,missing_critical_notification,push,RISK-004,User complaint: missing critical notification,2026-06-15T11:52:36.404Z,true
complaint-1955,user-8771,irrelevant_content,in_app,MKTX-002,User complaint: irrelevant content,2026-06-15T13:17:36.404Z,false
complaint-1956,user-8546,wrong_channel,email,TXNX-005,User complaint: wrong channel,2026-06-17T12:54:36.404Z,false
complaint-1957,user-5666,missing_critical_notification,email,REGX-002,User complaint: missing critical notification,2026-06-13T09:22:36.404Z,true
complaint-1958,user-5715,too_many_notifications,email,MKTX-002,User complaint: too many notifications,2026-06-01T10:53:36.404Z,true
complaint-1959,user-1664,wrong_channel,whatsapp,TXNX-002,User complaint: wrong channel,2026-06-14T13:40:36.404Z,true
complaint-1960,user-2005,missing_critical_notification,in_app,SIPX-001,User complaint: missing critical notification,2026-05-30T10:26:36.404Z,true
complaint-1961,user-1794,too_many_notifications,in_app,RISK-005,User complaint: too many notifications,2026-05-31T11:18:36.404Z,false
complaint-1962,user-8274,too_many_notifications,whatsapp,RISK-001,User complaint: too many notifications,2026-06-07T09:59:36.404Z,false
complaint-1963,user-201,wrong_time,push,RISK-002,User complaint: wrong time,2026-05-22T12:51:36.404Z,true
